cell_id,cell_type,institution
22726,E1,UCSF
22727,E1,UCSF
22728,E1,UCSF
22729,E1,UCSF
22730,E1,UCSF
22731,E1,UCSF
22732,E1,UCSF
22733,E1,UCSF
22734,E1,UCSF
22735,E1,UCSF
22736,E1,UCSF
22737,E1,UCSF
22738,E1,UCSF
22739,E1,UCSF
22740,E1,UCSF
22741,E1,UCSF
22742,E1,UCSF
22743,E1,UCSF
22744,E1,UCSF
22745,E1,UCSF
22746,E1,UCSF
22747,E1,UCSF
22748,E1,UCSF
22749,E1,UCSF
22750,E1,UCSF
22751,E1,UCSF
22752,E1,UCSF
22753,E1,UCSF
22754,E1,UCSF
22755,E1,UCSF
22756,E1,UCSF
22757,E1,UCSF
22758,E1,UCSF
22759,E1,UCSF
22760,E1,UCSF
22761,E1,UCSF
22762,E1,UCSF
22763,E1,UCSF
22764,E1,UCSF
22765,E1,UCSF
22766,E1,UCSF
22767,E1,UCSF
22768,E1,UCSF
22769,E1,UCSF
22770,E1,UCSF
22771,E1,UCSF
22772,E1,UCSF
22773,E1,UCSF
22774,E1,UCSF
22775,E1,UCSF
22776,E1,UCSF
22777,E1,UCSF
22778,E1,UCSF
22779,E1,UCSF
22780,E1,UCSF
22781,E1,UCSF
22782,E1,UCSF
22783,E1,UCSF
22784,E1,UCSF
22785,E1,UCSF
22786,E1,UCSF
22787,E1,UCSF
22788,E1,UCSF
22789,E1,UCSF
22790,E1,UCSF
22791,E1,UCSF
22792,E1,UCSF
22793,E1,UCSF
22794,E1,UCSF
22795,E1,UCSF
22796,E1,UCSF
22797,E1,UCSF
22798,E1,UCSF
22799,E1,UCSF
22800,E1,UCSF
22801,E1,UCSF
22802,E1,UCSF
22803,E1,UCSF
22804,E1,UCSF
22805,E1,UCSF
22806,E1,UCSF
22807,E1,UCSF
22808,E1,UCSF
22809,E1,UCSF
22810,E1,UCSF
22811,E1,UCSF
22812,E1,UCSF
22813,E1,UCSF
22814,E1,UCSF
22815,E1,UCSF
22816,E1,UCSF
22817,E1,UCSF
22818,E1,UCSF
22819,E1,UCSF
22820,E1,UCSF
22821,E1,UCSF
22822,E1,UCSF
22823,E1,UCSF
22824,E1,UCSF
22825,E1,UCSF
22826,E1,UCSF
22827,E1,UCSF
22828,E1,UCSF
22829,E1,UCSF
22830,E1,UCSF
22831,E1,UCSF
22832,E1,UCSF
22833,E1,UCSF
22834,E1,UCSF
22835,E1,UCSF
22836,E1,UCSF
22837,E1,UCSF
22838,E1,UCSF
22839,E1,UCSF
22840,E1,UCSF
22841,E1,UCSF
22842,E1,UCSF
22843,E1,UCSF
22844,E1,UCSF
22845,E1,UCSF
22846,E1,UCSF
22847,E1,UCSF
22848,E1,UCSF
22849,E1,UCSF
22850,E1,UCSF
22851,E1,UCSF
22852,E1,UCSF
22853,E1,UCSF
22854,E1,UCSF
22855,E1,UCSF
22856,E1,UCSF
22857,E1,UCSF
22858,E1,UCSF
22859,E1,UCSF
22860,E1,UCSF
22861,E1,UCSF
22862,E1,UCSF
22863,E1,UCSF
22864,E1,UCSF
22865,E1,UCSF
22866,E1,UCSF
22867,E1,UCSF
22868,E1,UCSF
22869,E1,UCSF
22870,E1,UCSF
22871,E1,UCSF
22872,E1,UCSF
22873,E1,UCSF
22874,E1,UCSF
22875,E1,UCSF
22876,E1,UCSF
22877,E1,UCSF
22878,E1,UCSF
22879,E1,UCSF
22880,E1,UCSF
22881,E1,UCSF
22882,E1,UCSF
22883,E1,UCSF
22884,E1,UCSF
22885,E1,UCSF
22886,E1,UCSF
22887,E1,UCSF
22888,E1,UCSF
22889,E1,UCSF
22890,E1,UCSF
22891,E1,UCSF
22892,E1,UCSF
22893,E1,UCSF
22894,E1,UCSF
22895,E1,UCSF
22896,E1,UCSF
22897,E1,UCSF
22898,E1,UCSF
22899,E1,UCSF
22900,E1,UCSF
22901,E1,UCSF
22902,E1,UCSF
22903,E1,UCSF
22904,E1,UCSF
22905,E1,UCSF
22906,E1,UCSF
22907,E1,UCSF
22908,E1,UCSF
22909,E1,UCSF
22910,E1,UCSF
22911,E1,UCSF
22912,E1,UCSF
22913,E1,UCSF
22914,E1,UCSF
22915,E1,UCSF
22916,E1,UCSF
22917,E1,UCSF
22918,E1,UCSF
22919,E1,UCSF
22920,E1,UCSF
22921,E1,UCSF
22922,E1,UCSF
22923,E1,UCSF
22924,E1,UCSF
22925,E1,UCSF
22926,E1,UCSF
22927,E1,UCSF
22928,E1,UCSF
22929,E1,UCSF
22930,E1,UCSF
22931,E1,UCSF
22932,E1,UCSF
22933,E1,UCSF
22934,E1,UCSF
22935,E1,UCSF
22936,E1,UCSF
22937,E1,UCSF
22938,E1,UCSF
22939,E1,UCSF
22940,E1,UCSF
22941,E1,UCSF
22942,E1,UCSF
22943,E1,UCSF
22944,E1,UCSF
22945,E1,UCSF
22946,E1,UCSF
22947,E1,UCSF
22948,E1,UCSF
22949,E1,UCSF
22950,E1,UCSF
22951,E1,UCSF
22952,E1,UCSF
22953,E1,UCSF
22954,E1,UCSF
22955,E1,UCSF
22956,E1,UCSF
22957,E1,UCSF
22958,E1,UCSF
22959,E1,UCSF
22960,E1,UCSF
22961,E1,UCSF
22962,E1,UCSF
22963,E1,UCSF
22964,E1,UCSF
22965,E1,UCSF
22966,E1,UCSF
22967,E1,UCSF
22968,E1,UCSF
22969,E1,UCSF
22970,E1,UCSF
22971,E1,UCSF
22972,E1,UCSF
22973,E1,UCSF
22974,E1,UCSF
22975,E1,UCSF
22976,E1,UCSF
22977,E1,UCSF
22978,E1,UCSF
22979,E1,UCSF
22980,E1,UCSF
22981,E1,UCSF
22982,E1,UCSF
22983,E1,UCSF
22984,E1,UCSF
22985,E1,UCSF
22986,E1,UCSF
22987,E1,UCSF
22988,E1,UCSF
22989,E1,UCSF
22990,E1,UCSF
22991,E1,UCSF
22992,E1,UCSF
22993,E1,UCSF
22994,E1,UCSF
22995,E1,UCSF
22996,E1,UCSF
22997,E1,UCSF
22998,E1,UCSF
22999,E1,UCSF
23000,E1,UCSF
23001,E1,UCSF
23002,E1,UCSF
23003,E1,UCSF
23004,E1,UCSF
23005,E1,UCSF
23006,E1,UCSF
23007,E1,UCSF
23008,E1,UCSF
23009,E1,UCSF
23010,E1,UCSF
23011,E1,UCSF
23012,E1,UCSF
23013,E1,UCSF
23014,E1,UCSF
23015,E1,UCSF
23016,E1,UCSF
23017,E1,UCSF
23018,E1,UCSF
23019,E1,UCSF
23020,E1,UCSF
23021,E1,UCSF
23022,E1,UCSF
23023,E1,UCSF
23024,E1,UCSF
23025,E1,UCSF
23026,E1,UCSF
23027,E1,UCSF
23028,E1,UCSF
23029,E1,UCSF
23030,E1,UCSF
23031,E1,UCSF
23032,E1,UCSF
23033,E1,UCSF
23034,E1,UCSF
23035,E1,UCSF
23036,E1,UCSF
23037,E1,UCSF
23038,E1,UCSF
23039,E1,UCSF
23040,E1,UCSF
23041,E1,UCSF
23042,E1,UCSF
23043,E1,UCSF
23044,E1,UCSF
23045,E1,UCSF
23046,E1,UCSF
23047,E1,UCSF
23048,E1,UCSF
23049,E1,UCSF
23050,E1,UCSF
23051,E1,UCSF
23052,E1,UCSF
23053,E1,UCSF
23054,E1,UCSF
23055,E1,UCSF
23056,E1,UCSF
23057,E1,UCSF
23058,E1,UCSF
23059,E1,UCSF
23060,E1,UCSF
23061,E1,UCSF
23062,E1,UCSF
23063,E1,UCSF
23064,E1,UCSF
23065,E1,UCSF
23066,E1,UCSF
23067,E1,UCSF
23068,E1,UCSF
23069,E1,UCSF
23070,E1,UCSF
23071,E1,UCSF
23072,E1,UCSF
23073,E1,UCSF
23074,E1,UCSF
23075,E1,UCSF
23076,E1,UCSF
23077,E1,UCSF
23078,E1,UCSF
23079,E1,UCSF
23080,E1,UCSF
23081,E1,UCSF
23082,E1,UCSF
23083,E1,UCSF
23084,E1,UCSF
23085,E1,UCSF
23086,E1,UCSF
23087,E1,UCSF
23088,E1,UCSF
23089,E1,UCSF
23090,E1,UCSF
23091,E1,UCSF
23092,E1,UCSF
23093,E1,UCSF
23094,E1,UCSF
23095,E1,UCSF
23096,E1,UCSF
23097,E1,UCSF
23098,E1,UCSF
23099,E1,UCSF
23100,E1,UCSF
23101,E1,UCSF
23102,E1,UCSF
23103,E1,UCSF
23104,E1,UCSF
23105,E1,UCSF
23106,E1,UCSF
23107,E1,UCSF
23108,E1,UCSF
23109,E1,UCSF
23110,E1,UCSF
23111,E1,UCSF
23112,E1,UCSF
23113,E1,UCSF
23114,E1,UCSF
23115,E1,UCSF
23116,E1,UCSF
23117,E1,UCSF
23118,E1,UCSF
23119,E1,UCSF
23120,E1,UCSF
23121,E1,UCSF
23122,E1,UCSF
23123,E1,UCSF
23124,E1,UCSF
23125,E1,UCSF
23126,E1,UCSF
23127,E1,UCSF
23128,E1,UCSF
23129,E1,UCSF
23130,E1,UCSF
23131,E1,UCSF
23132,E1,UCSF
23133,E1,UCSF
23134,E1,UCSF
23135,E1,UCSF
23136,E1,UCSF
23137,E1,UCSF
23138,E1,UCSF
23139,E1,UCSF
23140,E1,UCSF
23141,E1,UCSF
23142,E1,UCSF
23143,E1,UCSF
23144,E1,UCSF
23145,E1,UCSF
23146,E1,UCSF
23147,E1,UCSF
23148,E1,UCSF
23149,E1,UCSF
23150,E1,UCSF
23151,E1,UCSF
23152,E1,UCSF
23153,E1,UCSF
23154,E1,UCSF
23155,E1,UCSF
23156,E1,UCSF
23157,E1,UCSF
23158,E1,UCSF
23159,E1,UCSF
23160,E1,UCSF
23161,E1,UCSF
23162,E1,UCSF
23163,E1,UCSF
23164,E1,UCSF
23165,E1,UCSF
23166,E1,UCSF
23167,E1,UCSF
23168,E1,UCSF
23169,E1,UCSF
23170,E1,UCSF
23171,E1,UCSF
23172,E1,UCSF
23173,E1,UCSF
23174,E1,UCSF
23175,E1,UCSF
23176,E1,UCSF
23177,E1,UCSF
23178,E1,UCSF
23179,E1,UCSF
23180,E1,UCSF
23181,E1,UCSF
23182,E1,UCSF
23183,E1,UCSF
23184,E1,UCSF
23185,E1,UCSF
23186,E1,UCSF
23187,E1,UCSF
23188,E1,UCSF
23189,E1,UCSF
23190,E1,UCSF
23191,E1,UCSF
23192,E1,UCSF
23193,E1,UCSF
23194,E1,UCSF
23195,E1,UCSF
23196,E1,UCSF
23197,E1,UCSF
23198,E1,UCSF
23199,E1,UCSF
23200,E1,UCSF
23201,E1,UCSF
23202,E1,UCSF
23203,E1,UCSF
23204,E1,UCSF
23205,E1,UCSF
23206,E1,UCSF
23207,E1,UCSF
23208,E1,UCSF
23209,E1,UCSF
23210,E1,UCSF
23211,E1,UCSF
23212,E1,UCSF
23213,E1,UCSF
23214,E1,UCSF
23215,E1,UCSF
23216,E1,UCSF
23217,E1,UCSF
23218,E1,UCSF
23219,E1,UCSF
23220,E1,UCSF
23221,E1,UCSF
23222,E1,UCSF
23223,E1,UCSF
23224,E1,UCSF
23225,E1,UCSF
23226,E1,UCSF
23227,E1,UCSF
23228,E1,UCSF
23229,E1,UCSF
23230,E1,UCSF
23231,E1,UCSF
23232,E1,UCSF
23233,E1,UCSF
23234,E1,UCSF
23235,E1,UCSF
23236,E1,UCSF
23237,E1,UCSF
23238,E1,UCSF
23239,E1,UCSF
23240,E1,UCSF
23241,E1,UCSF
23242,E1,UCSF
23243,E1,UCSF
23244,E1,UCSF
23245,E1,UCSF
23246,E1,UCSF
23247,E1,UCSF
23248,E1,UCSF
23249,E1,UCSF
23250,E1,UCSF
23251,E1,UCSF
23252,E1,UCSF
23253,E1,UCSF
23254,E1,UCSF
23255,E1,UCSF
23256,E1,UCSF
23257,E1,UCSF
23258,E1,UCSF
23259,E1,UCSF
23260,E1,UCSF
23261,E1,UCSF
23262,E1,UCSF
23263,E1,UCSF
23264,E1,UCSF
23265,E1,UCSF
23266,E1,UCSF
23267,E1,UCSF
23268,E1,UCSF
23269,E1,UCSF
23270,E1,UCSF
23271,E1,UCSF
23272,E1,UCSF
23273,E1,UCSF
23274,E1,UCSF
23275,E1,UCSF
23276,E1,UCSF
23277,E1,UCSF
23278,E1,UCSF
23279,E1,UCSF
23280,E1,UCSF
23281,E1,UCSF
23282,E1,UCSF
23283,E1,UCSF
23284,E1,UCSF
23285,E1,UCSF
23286,E1,UCSF
23287,E1,UCSF
23288,E1,UCSF
23289,E1,UCSF
23290,E1,UCSF
23291,E1,UCSF
23292,E1,UCSF
23293,E1,UCSF
23294,E1,UCSF
23295,E1,UCSF
23296,E1,UCSF
23297,E1,UCSF
23298,E1,UCSF
23299,E1,UCSF
23300,E1,UCSF
23301,E1,UCSF
23302,E1,UCSF
23303,E1,UCSF
23304,E1,UCSF
23305,E1,UCSF
23306,E1,UCSF
23307,E1,UCSF
23308,E1,UCSF
23309,E1,UCSF
23310,E1,UCSF
23311,E1,UCSF
23312,E1,UCSF
23313,E1,UCSF
23314,E1,UCSF
23315,E1,UCSF
23316,E1,UCSF
23317,E1,UCSF
23318,E1,UCSF
23319,E1,UCSF
23320,E1,UCSF
23321,E1,UCSF
23322,E1,UCSF
23323,E1,UCSF
23324,E1,UCSF
23325,E1,UCSF
23326,E1,UCSF
23327,E1,UCSF
23328,E1,UCSF
23329,E1,UCSF
23330,E1,UCSF
23331,E1,UCSF
23332,E1,UCSF
23333,E1,UCSF
23334,E1,UCSF
23335,E1,UCSF
23336,E1,UCSF
23337,E1,UCSF
23338,E1,UCSF
23339,E1,UCSF
23340,E1,UCSF
23341,E1,UCSF
23342,E1,UCSF
23343,E1,UCSF
23344,E1,UCSF
23345,E1,UCSF
23346,E1,UCSF
23347,E1,UCSF
23348,E1,UCSF
23349,E1,UCSF
23350,E1,UCSF
23351,E1,UCSF
23352,E1,UCSF
23353,E1,UCSF
23354,E1,UCSF
23355,E1,UCSF
23356,E1,UCSF
23357,E1,UCSF
23358,E1,UCSF
23359,E1,UCSF
23360,E1,UCSF
23361,E1,UCSF
23362,E1,UCSF
23363,E1,UCSF
23364,E1,UCSF
23365,E1,UCSF
23366,E1,UCSF
23367,E1,UCSF
23368,E1,UCSF
23369,E1,UCSF
23370,E1,UCSF
23371,E1,UCSF
23372,E1,UCSF
23373,E1,UCSF
23374,E1,UCSF
23375,E1,UCSF
23376,E1,UCSF
23377,E1,UCSF
23378,E1,UCSF
23379,E1,UCSF
23380,E1,UCSF
23381,E1,UCSF
23382,E1,UCSF
23383,E1,UCSF
23384,E1,UCSF
23385,E1,UCSF
23386,E1,UCSF
23387,E1,UCSF
23388,E1,UCSF
23389,E1,UCSF
23390,E1,UCSF
23391,E1,UCSF
23392,E1,UCSF
23393,E1,UCSF
23394,E1,UCSF
23395,E1,UCSF
23396,E1,UCSF
23397,E1,UCSF
23398,E1,UCSF
23399,E1,UCSF
23400,E1,UCSF
23401,E1,UCSF
23402,E1,UCSF
23403,E1,UCSF
23404,E1,UCSF
23405,E1,UCSF
23406,E1,UCSF
23407,E1,UCSF
23408,E1,UCSF
23409,E1,UCSF
23410,E1,UCSF
23411,E1,UCSF
23412,E1,UCSF
23413,E1,UCSF
23414,E1,UCSF
23415,E1,UCSF
23416,E1,UCSF
23417,E1,UCSF
23418,E1,UCSF
23419,E1,UCSF
23420,E1,UCSF
23421,E1,UCSF
23422,E1,UCSF
23423,E1,UCSF
23424,E1,UCSF
23425,E1,UCSF
23426,E1,UCSF
23427,E1,UCSF
23428,E1,UCSF
23429,E1,UCSF
23430,E1,UCSF
23431,E1,UCSF
23432,E1,UCSF
23433,E1,UCSF
23434,E1,UCSF
23435,E1,UCSF
23436,E1,UCSF
23437,E1,UCSF
23438,E1,UCSF
23439,E1,UCSF
23440,E1,UCSF
23441,E1,UCSF
23442,E1,UCSF
23443,E1,UCSF
23444,E1,UCSF
23445,E1,UCSF
23446,E1,UCSF
23447,E1,UCSF
23448,E1,UCSF
23449,E1,UCSF
23450,E1,UCSF
23451,E1,UCSF
23452,E1,UCSF
23453,E1,UCSF
23454,E1,UCSF
23455,E1,UCSF
23456,E1,UCSF
23457,E1,UCSF
23458,E1,UCSF
23459,E1,UCSF
23460,E1,UCSF
23461,E1,UCSF
23462,E1,UCSF
23463,E1,UCSF
23464,E1,UCSF
23465,E1,UCSF
23466,E1,UCSF
23467,E1,UCSF
23468,E1,UCSF
23469,E1,UCSF
23470,E1,UCSF
23471,E1,UCSF
23472,E1,UCSF
23473,E1,UCSF
23474,E1,UCSF
23475,E1,UCSF
23476,E1,UCSF
23477,E1,UCSF
23478,E1,UCSF
23479,E1,UCSF
23480,E1,UCSF
23481,E1,UCSF
23482,E1,UCSF
23483,E1,UCSF
23484,E1,UCSF
23485,E1,UCSF
23486,E1,UCSF
23487,E1,UCSF
23488,E1,UCSF
23489,E1,UCSF
23490,E1,UCSF
23491,E1,UCSF
23492,E1,UCSF
23493,E1,UCSF
23494,E1,UCSF
23495,E1,UCSF
23496,E1,UCSF
23497,E1,UCSF
23498,E1,UCSF
23499,E1,UCSF
23500,E1,UCSF
23501,E1,UCSF
23502,E1,UCSF
23503,E1,UCSF
23504,E1,UCSF
23505,E1,UCSF
23506,E1,UCSF
23507,E1,UCSF
23508,E1,UCSF
23509,E1,UCSF
23510,E1,UCSF
23511,E1,UCSF
23512,E1,UCSF
23513,E1,UCSF
23514,E1,UCSF
23515,E1,UCSF
23516,E1,UCSF
23517,E1,UCSF
23518,E1,UCSF
23519,E1,UCSF
23520,E1,UCSF
23521,E1,UCSF
23522,E1,UCSF
23523,E1,UCSF
23524,E1,UCSF
23525,E1,UCSF
23526,E1,UCSF
23527,E1,UCSF
23528,E1,UCSF
23529,E1,UCSF
23530,E1,UCSF
23531,E1,UCSF
23532,E1,UCSF
23533,E1,UCSF
23534,E1,UCSF
23535,E1,UCSF
23536,E1,UCSF
23537,E1,UCSF
23538,E1,UCSF
23539,E1,UCSF
23540,E1,UCSF
23541,E1,UCSF
23542,E1,UCSF
23543,E1,UCSF
23544,E1,UCSF
23545,E1,UCSF
23546,E1,UCSF
23547,E1,UCSF
23548,E1,UCSF
23549,E1,UCSF
23550,E1,UCSF
23551,E1,UCSF
23552,E1,UCSF
23553,E1,UCSF
23554,E1,UCSF
23555,E1,UCSF
23556,E1,UCSF
23557,E1,UCSF
23558,E1,UCSF
23559,E1,UCSF
23560,E1,UCSF
23561,E1,UCSF
23562,E1,UCSF
23563,E1,UCSF
23564,E1,UCSF
23565,E1,UCSF
23566,E1,UCSF
23567,E1,UCSF
23568,E1,UCSF
23569,E1,UCSF
23570,E1,UCSF
23571,E1,UCSF
23572,E1,UCSF
23573,E1,UCSF
23574,E1,UCSF
23575,E1,UCSF
23576,E1,UCSF
23577,E1,UCSF
23578,E1,UCSF
23579,E1,UCSF
23580,E1,UCSF
23581,E1,UCSF
23582,E1,UCSF
23583,E1,UCSF
23584,E1,UCSF
23585,E1,UCSF
23586,E1,UCSF
23587,E1,UCSF
23588,E1,UCSF
23589,E1,UCSF
23590,E1,UCSF
23591,E1,UCSF
23592,E1,UCSF
23593,E1,UCSF
23594,E1,UCSF
23595,E1,UCSF
23596,E1,UCSF
23597,E1,UCSF
23598,E1,UCSF
23599,E1,UCSF
23600,E1,UCSF
23601,E1,UCSF
23602,E1,UCSF
23603,E1,UCSF
23604,E1,UCSF
23605,E1,UCSF
23606,E1,UCSF
23607,E1,UCSF
23608,E1,UCSF
23609,E1,UCSF
23610,E1,UCSF
23611,E1,UCSF
23612,E1,UCSF
23613,E1,UCSF
23614,E1,UCSF
23615,E1,UCSF
23616,E1,UCSF
23617,E1,UCSF
23618,E1,UCSF
23619,E1,UCSF
23620,E1,UCSF
23621,E1,UCSF
23622,E1,UCSF
23623,E1,UCSF
23624,E1,UCSF
23625,E1,UCSF
23626,E1,UCSF
23627,E1,UCSF
23628,E1,UCSF
23629,E1,UCSF
23630,E1,UCSF
23631,E1,UCSF
23632,E1,UCSF
23633,E1,UCSF
23634,E1,UCSF
23635,E1,UCSF
23636,E1,UCSF
23637,E1,UCSF
23638,E1,UCSF
23639,E1,UCSF
23640,E1,UCSF
23641,E1,UCSF
23642,E1,UCSF
23643,E1,UCSF
23644,E1,UCSF
23645,E1,UCSF
23646,E1,UCSF
23647,E1,UCSF
23648,E1,UCSF
23649,E1,UCSF
23650,E1,UCSF
23651,E1,UCSF
23652,E1,UCSF
23653,E1,UCSF
23654,E1,UCSF
23655,E1,UCSF
23656,E1,UCSF
23657,E1,UCSF
23658,E1,UCSF
23659,E1,UCSF
23660,E1,UCSF
23661,E1,UCSF
23662,E1,UCSF
23663,E1,UCSF
23664,E1,UCSF
23665,E1,UCSF
23666,E1,UCSF
23667,E1,UCSF
23668,E1,UCSF
23669,E1,UCSF
23670,E1,UCSF
23671,E1,UCSF
23672,E1,UCSF
23673,E1,UCSF
23674,E1,UCSF
23675,E1,UCSF
23676,E1,UCSF
23677,E1,UCSF
23678,E1,UCSF
23679,E1,UCSF
23680,E1,UCSF
23681,E1,UCSF
23682,E1,UCSF
23683,E1,UCSF
23684,E1,UCSF
23685,E1,UCSF
23686,E1,UCSF
23687,E1,UCSF
23688,E1,UCSF
23689,E1,UCSF
23690,E1,UCSF
23691,E1,UCSF
23692,E1,UCSF
23693,E1,UCSF
23694,E1,UCSF
23695,E1,UCSF
23696,E1,UCSF
23697,E1,UCSF
23698,E1,UCSF
23699,E1,UCSF
23700,E1,UCSF
23701,E1,UCSF
23702,E1,UCSF
23703,E1,UCSF
23704,E1,UCSF
23705,E1,UCSF
23706,E1,UCSF
23707,E1,UCSF
23708,E1,UCSF
23709,E1,UCSF
23710,E1,UCSF
23711,E1,UCSF
23712,E1,UCSF
23713,E1,UCSF
23714,E1,UCSF
23715,E1,UCSF
23716,E1,UCSF
23717,E1,UCSF
23718,E1,UCSF
23719,E1,UCSF
23720,E1,UCSF
23721,E1,UCSF
23722,E1,UCSF
23723,E1,UCSF
23724,E1,UCSF
23725,E1,UCSF
23726,E1,UCSF
23727,E1,UCSF
23728,E1,UCSF
23729,E1,UCSF
23730,E1,UCSF
23731,E1,UCSF
23732,E1,UCSF
23733,E1,UCSF
23734,E1,UCSF
23735,E1,UCSF
23736,E1,UCSF
23737,E1,UCSF
23738,E1,UCSF
23739,E1,UCSF
23740,E1,UCSF
23741,E1,UCSF
23742,E1,UCSF
23743,E1,UCSF
23744,E1,UCSF
23745,E1,UCSF
23746,E1,UCSF
23747,E1,UCSF
23748,E1,UCSF
23749,E1,UCSF
23750,E1,UCSF
23751,E1,UCSF
23752,E1,UCSF
23753,E1,UCSF
23754,E1,UCSF
23755,E1,UCSF
23756,E1,UCSF
23757,E1,UCSF
23758,E1,UCSF
23759,E1,UCSF
23760,E1,UCSF
23761,E1,UCSF
23762,E1,UCSF
23763,E1,UCSF
23764,E1,UCSF
23765,E1,UCSF
23766,E1,UCSF
23767,E1,UCSF
23768,E1,UCSF
23769,E1,UCSF
23770,E1,UCSF
23771,E1,UCSF
23772,E1,UCSF
23773,E1,UCSF
23774,E1,UCSF
23775,E1,UCSF
23776,E1,UCSF
23777,E1,UCSF
23778,E1,UCSF
23779,E1,UCSF
23780,E1,UCSF
23781,E1,UCSF
23782,E1,UCSF
23783,E1,UCSF
23784,E1,UCSF
23785,E1,UCSF
23786,E1,UCSF
23787,E1,UCSF
23788,E1,UCSF
23789,E1,UCSF
23790,E1,UCSF
23791,E1,UCSF
23792,E1,UCSF
23793,E1,UCSF
23794,E1,UCSF
23795,E1,UCSF
23796,E1,UCSF
23797,E1,UCSF
23798,E1,UCSF
23799,E1,UCSF
23800,E1,UCSF
23801,E1,UCSF
23802,E1,UCSF
23803,E1,UCSF
23804,E1,UCSF
23805,E1,UCSF
23806,E1,UCSF
23807,E1,UCSF
23808,E1,UCSF
23809,E1,UCSF
23810,E1,UCSF
23811,E1,UCSF
23812,E1,UCSF
23813,E1,UCSF
23814,E1,UCSF
23815,E1,UCSF
23816,E1,UCSF
23817,E1,UCSF
23818,E1,UCSF
23819,E1,UCSF
23820,E1,UCSF
23821,E1,UCSF
23822,E1,UCSF
23823,E1,UCSF
23824,E1,UCSF
23825,E1,UCSF
23826,E1,UCSF
23827,E1,UCSF
23828,E1,UCSF
23829,E1,UCSF
23830,E1,UCSF
23831,E1,UCSF
23832,E1,UCSF
23833,E1,UCSF
23834,E1,UCSF
23835,E1,UCSF
23836,E1,UCSF
23837,E1,UCSF
23838,E1,UCSF
23839,E1,UCSF
23840,E1,UCSF
23841,E1,UCSF
23842,E1,UCSF
23843,E1,UCSF
23844,E1,UCSF
23845,E1,UCSF
23846,E1,UCSF
23847,E1,UCSF
23848,E1,UCSF
23849,E1,UCSF
23850,E1,UCSF
23851,E1,UCSF
23852,E1,UCSF
23853,E1,UCSF
23854,E1,UCSF
23855,E1,UCSF
23856,E1,UCSF
23857,E1,UCSF
23858,E1,UCSF
23859,E1,UCSF
23860,E1,UCSF
23861,E1,UCSF
23862,E1,UCSF
23863,E1,UCSF
23864,E1,UCSF
23865,E1,UCSF
23866,E1,UCSF
23867,E1,UCSF
23868,E1,UCSF
23869,E1,UCSF
23870,E1,UCSF
23871,E1,UCSF
23872,E1,UCSF
23873,E1,UCSF
23874,E1,UCSF
23875,E1,UCSF
23876,E1,UCSF
23877,E1,UCSF
23878,E1,UCSF
23879,E1,UCSF
23880,E1,UCSF
23881,L4,UCSF
23882,L4,UCSF
23883,L4,UCSF
23884,L4,UCSF
23885,L4,UCSF
23886,L4,UCSF
23887,L4,UCSF
23888,L4,UCSF
23889,L4,UCSF
23890,L4,UCSF
23891,L4,UCSF
23892,L4,UCSF
23893,L4,UCSF
23894,L4,UCSF
23895,L4,UCSF
23896,L4,UCSF
23897,L4,UCSF
23898,L4,UCSF
23899,L4,UCSF
23900,L4,UCSF
23901,L4,UCSF
23902,L4,UCSF
23903,L4,UCSF
23904,L4,UCSF
23905,L4,UCSF
23906,L4,UCSF
23907,L4,UCSF
23908,L4,UCSF
23909,L4,UCSF
23910,L4,UCSF
23911,L4,UCSF
23912,L4,UCSF
23913,L4,UCSF
23914,L4,UCSF
23915,L4,UCSF
23916,L4,UCSF
23917,L4,UCSF
23918,L4,UCSF
23919,L4,UCSF
23920,L4,UCSF
23921,L4,UCSF
23922,L4,UCSF
23923,L4,UCSF
23924,L4,UCSF
23925,L4,UCSF
23926,L4,UCSF
23927,L4,UCSF
23928,L4,UCSF
23929,L4,UCSF
23930,L4,UCSF
23931,L4,UCSF
23932,L4,UCSF
23933,L4,UCSF
23934,L4,UCSF
23935,L4,UCSF
23936,L4,UCSF
23937,L4,UCSF
23938,L4,UCSF
23939,L4,UCSF
23940,L4,UCSF
23941,L4,UCSF
23942,L4,UCSF
23943,L4,UCSF
23944,L4,UCSF
23945,L4,UCSF
23946,L4,UCSF
23947,L4,UCSF
23948,L4,UCSF
23949,L4,UCSF
23950,L4,UCSF
23951,L4,UCSF
23952,L4,UCSF
23953,L4,UCSF
23954,L4,UCSF
23955,L4,UCSF
23956,L4,UCSF
23957,L4,UCSF
23958,L4,UCSF
23959,L4,UCSF
23960,L4,UCSF
23961,L4,UCSF
23962,L4,UCSF
23963,L4,UCSF
23964,L4,UCSF
23965,L4,UCSF
23966,L4,UCSF
23967,L4,UCSF
23968,L4,UCSF
23969,L4,UCSF
23970,L4,UCSF
23971,L4,UCSF
23972,L4,UCSF
23973,L4,UCSF
23974,L4,UCSF
23975,L4,UCSF
23976,L4,UCSF
23977,L4,UCSF
23978,L4,UCSF
23979,L4,UCSF
23980,L4,UCSF
23981,L4,UCSF
23982,L4,UCSF
23983,L4,UCSF
23984,L4,UCSF
23985,L4,UCSF
23986,L4,UCSF
23987,L4,UCSF
23988,L4,UCSF
23989,L4,UCSF
23990,L4,UCSF
23991,L4,UCSF
23992,L4,UCSF
23993,L4,UCSF
23994,L4,UCSF
23995,L4,UCSF
23996,L4,UCSF
